goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_latest_year	latest_year
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	PERCENT	Percentage			G	Global		[2000]: Out of 34 local breeds, 35% are of unknown status // [2001-2002]: Out of 35 local breeds, 37% are of unknown status // [2003]: Out of 37 local breeds, 35% are of unknown status // [2004]: Out of 39 local breeds, 33% are of unknown status // [2005]: Out of 44 local breeds, 30% are of unknown status // [2006]: Out of 46 local breeds, 28% are of unknown status // [2007]: Out of 50 local breeds, 26% are of unknown status // [2008]: Out of 52 local breeds, 25% are of unknown status // [2009-2010]: Out of 91 local breeds, 57% are of unknown status // [2011]: Out of 92 local breeds, 57% are of unknown status // [2012-2019]: Out of 93 local breeds, 56% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2013]: C: Country data // [2014-2019]: E: Estimated data	77.27273	81.81818	77.27273	79.16667	84.61538	77.41935	78.78788	81.08108	84.61538	82.05128	84.61538	82.5	87.80488	85.36585	85.36585	85.36585	85.36585	85.36585	85.36585	85.36585	85.36585	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763	PERCENT	Percentage			G	Global		Out of 6 local breeds, 17% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2017]: C: Country data // [2018-2019]: E: Estimated data	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2003]: Out of 102 local breeds, 100% are of unknown status // [2004-2006]: Out of 103 local breeds, 100% are of unknown status // [2007]: Out of 107 local breeds, 100% are of unknown status // [2008]: Out of 108 local breeds, 100% are of unknown status // [2009-2019]: Out of 223 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204	PERCENT	Percentage			G	Global		[2000]: Out of 43 local breeds, 77% are of unknown status // [2001]: Out of 43 local breeds, 79% are of unknown status // [2002-2004]: Out of 57 local breeds, 77% are of unknown status // [2005]: Out of 58 local breeds, 76% are of unknown status // [2006]: Out of 59 local breeds, 75% are of unknown status // [2007]: Out of 60 local breeds, 75% are of unknown status // [2008]: Out of 62 local breeds, 84% are of unknown status // [2009]: Out of 122 local breeds, 90% are of unknown status // [2010]: Out of 128 local breeds, 84% are of unknown status // [2011]: Out of 140 local breeds, 76% are of unknown status // [2012]: Out of 145 local breeds, 73% are of unknown status // [2013]: Out of 148 local breeds, 71% are of unknown status // [2014]: Out of 151 local breeds, 69% are of unknown status // [2015]: Out of 156 local breeds, 67% are of unknown status // [2016-2019]: Out of 158 local breeds, 66% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2003-2004,2017-2019]: E: Estimated data // [2002,2005-2016]: C: Country data	20.0	22.22222	15.38462	15.38462	15.38462	14.28571	13.33333	13.33333	10.0	8.33333	10.0	11.76471	10.25641	13.95349	14.89362	13.46154	14.81481	14.81481	14.81481	14.81481	14.81481	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2002]: Out of 24 local breeds, 100% are of unknown status // [2003-2008]: Out of 28 local breeds, 100% are of unknown status // [2009-2019]: Out of 59 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2007]: Out of 15 local breeds, 100% are of unknown status // [2008]: Out of 18 local breeds, 100% are of unknown status // [2009-2019]: Out of 21 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054	PERCENT	Percentage			G	Global		[2000-2002]: Out of 13 local breeds, 23% are of unknown status // [2003]: Out of 14 local breeds, 29% are of unknown status // [2004]: Out of 15 local breeds, 27% are of unknown status // [2005-2006]: Out of 15 local breeds, 40% are of unknown status // [2007]: Out of 16 local breeds, 44% are of unknown status // [2008]: Out of 17 local breeds, 47% are of unknown status // [2009-2010]: Out of 34 local breeds, 74% are of unknown status // [2011]: Out of 38 local breeds, 61% are of unknown status // [2012-2016]: Out of 38 local breeds, 58% are of unknown status // [2017-2019]: Out of 38 local breeds, 55% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2009,2011-2012,2014-2017]: C: Country data // [2010,2013,2018-2019]: E: Estimated data	70.0	70.0	70.0	80.0	81.81818	88.88889	88.88889	100.0	100.0	100.0	100.0	93.33333	81.25	81.25	81.25	81.25	81.25	82.35294	82.35294	82.35294	82.35294	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 3 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282	PERCENT	Percentage			G	Global		[2000]: Out of 137 local breeds, 31% are of unknown status // [2001]: Out of 154 local breeds, 29% are of unknown status // [2002]: Out of 165 local breeds, 31% are of unknown status // [2003-2004]: Out of 171 local breeds, 32% are of unknown status // [2005]: Out of 180 local breeds, 33% are of unknown status // [2006]: Out of 182 local breeds, 34% are of unknown status // [2007]: Out of 185 local breeds, 34% are of unknown status // [2008]: Out of 194 local breeds, 32% are of unknown status // [2009]: Out of 202 local breeds, 36% are of unknown status // [2010]: Out of 197 local breeds, 37% are of unknown status // [2011]: Out of 205 local breeds, 35% are of unknown status // [2012]: Out of 224 local breeds, 32% are of unknown status // [2013]: Out of 244 local breeds, 29% are of unknown status // [2014-2019]: Out of 245 local breeds, 29% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2015]: C: Country data // [2016-2019]: E: Estimated data	82.10526	85.3211	84.21053	85.34483	85.34483	85.0	84.29752	86.06557	83.96947	83.72093	79.03226	81.20301	83.66013	84.39306	85.71429	85.71429	85.71429	85.71429	85.71429	85.71429	85.71429	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000]: Out of 3 local breeds, 100% are of unknown status // [2001-2008]: Out of 4 local breeds, 100% are of unknown status // [2009-2019]: Out of 10 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2004]: No information on local breeds // [2005-2008]: Out of 1 local breeds, 100% are of unknown status // [2009-2019]: Out of 8 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2005]: Out of 45 local breeds, 100% are of unknown status // [2006-2008]: Out of 46 local breeds, 100% are of unknown status // [2009-2019]: Out of 48 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2002]: Out of 14 local breeds, 100% are of unknown status // [2003-2008]: Out of 15 local breeds, 100% are of unknown status // [2009-2019]: Out of 46 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2002]: Out of 2 local breeds, 100% are of unknown status // [2003-2008]: Out of 5 local breeds, 100% are of unknown status // [2009-2019]: Out of 22 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	PERCENT	Percentage			G	Global	[2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA	[2000]: Out of 10 local breeds, 90% are of unknown status // [2001-2006]: Out of 10 local breeds, 100% are of unknown status // [2007-2008]: Out of 14 local breeds, 100% are of unknown status // [2009]: Out of 26 local breeds, 100% are of unknown status // [2010-2019]: Out of 27 local breeds, 93% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2015-2019]: E: Estimated data // [2001-2009]: NA: Data nature not available // [2010-2014]: C: Country data	0.0										0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 1 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	PERCENT	Percentage			G	Global		[2000]: Out of 5 local breeds, 60% are of unknown status // [2001]: Out of 6 local breeds, 67% are of unknown status // [2002]: Out of 6 local breeds, 83% are of unknown status // [2003-2007]: Out of 7 local breeds, 86% are of unknown status // [2008]: Out of 8 local breeds, 88% are of unknown status // [2009-2010]: Out of 24 local breeds, 96% are of unknown status // [2011]: Out of 27 local breeds, 85% are of unknown status // [2012]: Out of 31 local breeds, 71% are of unknown status // [2013]: Out of 32 local breeds, 66% are of unknown status // [2014]: Out of 43 local breeds, 47% are of unknown status // [2015-2016]: Out of 46 local breeds, 43% are of unknown status // [2017]: Out of 47 local breeds, 43% are of unknown status // [2018-2019]: Out of 49 local breeds, 41% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2002,2005-2007,2009-2010,2019]: E: Estimated data // [2001,2003-2004,2008,2011-2018]: C: Country data	100.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	88.88889	81.81818	82.6087	84.61538	84.61538	85.18519	86.2069	86.2069	86.2069	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2001]: Out of 9 local breeds, 100% are of unknown status // [2002]: Out of 15 local breeds, 100% are of unknown status // [2003-2008]: Out of 16 local breeds, 100% are of unknown status // [2009-2019]: Out of 26 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
